,hawkish,neutral,dovish
류별/NNG,0,0,2
특별자산/NNG,1,7,12
인컴/NNG,0,0,1
재간접/NNG,1,7,11
체면/NNG,0,1,1
연말정산/NNG,0,0,6
직장인/NNG,0,0,1
베스/NNG,0,1,1
지펴/VV,0,0,2
상담/NNG,0,0,1
일체/NNG,0,0,1
금리/NNG;인하/NNG;예금/NNG;금리/NNG;인하/NNG,1,1,1
금리/NNG;인상/NNG;ecb/NNG;양적완화/NNG,0,1,1
소비자/NNG;물가/NNG;마이너스/NNG,0,0,2
물가/NNG;마이너스/NNG;떨어/VV,0,0,1
고점/NNG;점차/MAG;낮/VA,0,0,1
통화전쟁/NNG,0,2,1
전망/NNG;국고채/NNG;금리/NNG;하락/NNG,2,0,4
신용스프레드/NNG;회사채/NNG;축소/NNG,1,1,2
채권시장/NNG;강세/NNG;강화/NNG,0,0,2
회사채/NNG;시장/NNG;부정적/VAX,0,0,2
회복/NNG;투자심리/NNG;회복/NNG,0,0,2
투자심리/NNG;회복/NNG;더디/VA,0,0,2
악화/NNG;등급/NNG;하향/NNG,0,0,3
제품/NNG;가격/NNG;하락/NNG,0,0,2
경기/NNG;개선/NNG;어렵/VA,0,1,2
어렵/VA;금리/NNG;하락/NNG,0,1,2
크레딧/NNG;위험/NNG;높/VA,5,2,9
투자/NNG;수요/NNG;살/VV,0,0,2
발행/NNG;수요/NNG;많/VA,2,0,4
안정성/NNG;양호/NNG,2,3,5
원가/NNG;하락/NNG,0,0,2
개선/NNG;작/VA,0,0,2
저점/NNG;낮/VV,0,0,2
거쳐서/VV,0,0,2
정작/MAG,8,7,12
수혜업종/NNG,0,0,4
금리/NNG;하락/NNG;채권/NNG;금리/NNG;하락/NNG,1,1,1
fed/NNG;출구전략/NNG;우려/NNG;완화/NNG,0,0,1
양적완화/NNG;fed/NNG;금리/NNG;인상/NNG,0,0,1
글로벌/NNG;경기/NNG;모멘텀/NNG;둔화/NNG,2,1,5
금리/NNG;인하/NNG;가능성/NNG;확대/NNG,1,0,2
글로벌/NNG;경기/NNG;전망/NNG;하향/NNG,0,0,1
국제/NNG;유가/NNG;하락/NNG;긍정적/VAX,0,0,1
글로벌/NNG;경제/NNG;전망/NNG;하향/NNG,0,0,1
금리/NNG;인하/NNG;가능성/NNG;증가/NNG,0,1,1
금리/NNG;인상/NNG;가능성/NNG;완화/NNG,1,1,2
금리/NNG;인상/NNG;가능성/NNG;강화/NNG,0,0,1
금리/NNG;국제/NNG;유가/NNG;급락/NNG,0,0,1
지수/NNG;개선/NNG;경기/NNG;회복/NNG,2,0,3
불확실성/NNG;통화/NNG;완화/NNG,0,0,1
신흥국/NNG;위험/NNG;확대/NNG,1,0,1
경기/NNG;모멘텀/NNG;부진/NNG,0,0,3
부진/NNG;경기/NNG;모멘텀/NNG,1,2,2
유가/NNG;급락/NNG;우려/NNG,0,0,1
채권/NNG;매수/NNG;약화/NNG,0,1,4
금리/NNG;인하/NNG;하향/NNG,0,0,4
하향/NNG;경제/NNG;회복/NNG,0,0,1
개선/NNG;불구/NNG;낮/VA,0,0,1
산업활동/NNG;상승/NNG,1,0,1
하락/NNG;저성장/NNG,0,0,1
우려/NNG;강화/NNG,0,0,2
불안/NNG;글로벌/NNG;안전자산/NNG;선호/NNG,0,0,1
경기/NNG;회복/NNG;펀더멘털/NNG;개선/NNG,0,0,1
광공업/NNG;생산/NNG;예상/NNG;상회/NNG,0,1,1
광공업/NNG;생산/NNG;지표/NNG;호조/NNG,0,0,1
저성장/NNG;디플레이션/NNG;우려/NNG,0,0,1
대외/NNG;안전자산/NNG;선호/NNG,0,0,1
금리/NNG;대외/NNG;불확실성/NNG,1,0,2
인하/NNG;기대/NNG;방어/NNG,0,1,2
대외/NNG;경기/NNG;회복/NNG,1,2,2
경기/NNG;회복/NNG;아니/VCN,0,2,2
금리/NNG;인하/NNG;압박/NNG,1,0,1
유가/NNG;하락/NNG;강세/NNG,1,0,1
불확실성/NNG;인하/NNG,0,0,1
잦아지/VV,0,1,1
돼온/XSV,0,0,1
분화/NNG,0,6,6
달려온/VV,1,2,2
롱재료/NNG,1,1,1
기업/NNG;생산/NNG;감소/NNG,0,0,1
장기물/NNG;수요/NNG;높/VA,0,0,2
건전성/NNG;악화/NNG;막/VV,0,0,1
생산/NNG;비용/NNG;높/VA,0,0,1
공급/NNG;부정적/VAX,0,1,1
급락/NNG;저점/NNG,1,0,1
매출/NNG;타격/NNG,0,0,1
깨어났/VV,0,1,1
보채/NNG,4,2,10
경기방어섹터/NNG,0,1,1
불어넣/VV,1,1,2
부채감축노력/NNG,2,5,3
브리티시/NNG,0,1,1
동차/NNG,0,1,1
연탄/NNG,0,1,2
정제품/NNG,0,1,1
엘에스아이/NNG,0,1,5
신흥국/NNG;투자심리/NNG;위축/NNG,0,1,1
둔화/NNG;우려/NNG;높/VV,0,1,2
인하/NNG;기대/NNG;안전자산/NNG;선호/NNG,0,0,1
업황/NNG;부진/NNG;우려/NNG,0,0,1
중장기물/NNG;강세/NNG,9,3,4
월렛/NNG,0,1,0
기명식/NNG,2,2,0
지급수단/NNG,0,1,0
단기/NNG;금리/NNG;장기/NNG;금리/NNG;하락/NNG,0,1,0
금리/NNG;오르/VV;시장/NNG;금리/NNG;상승/NNG,0,1,0
금리/NNG;인하/NNG;기대/NNG;높/VA;인하/NNG,0,1,0
ecb/NNG;양적완화/NNG;금리/NNG;인하/NNG,0,1,0
글로벌/NNG;경제/NNG;성장률/NNG;하향/NNG,0,2,1
fed/NNG;시장/NNG;변동성/NNG;확대/NNG,0,1,0
국채/NNG;매입/NNG;금리/NNG;인하/NNG,0,1,0
금리/NNG;높/VA;금리/NNG;인상/NNG,0,1,0
경제/NNG;지표/NNG;좋/VA;않/VX,0,1,0
협의/NNG;놓치/VV;않/VX;작/VV,0,1,0
인하/NNG;소수의견/NNG;인하/NNG,0,1,0
신흥국/NNG;불안/NNG;확대/NNG,0,1,1
소비/NNG;심리/NNG;하락/NNG,0,2,1
동행/NNG;지수/NNG;하락/NNG,0,1,0
금리/NNG;인상/NNG;멀/VA,0,2,2
경기/NNG;불안/NNG;높/VA,0,1,0
금리/NNG;오르/VV;떨어/VV,0,1,0
자산/NNG;거품/NNG;막/VV,0,1,0
매입/NNG;위험/NNG,0,2,0
수입/NNG;하락/NNG,0,1,0
자금/NNG;늘/VV,1,1,6
수다/NNG,0,3,0
난다는/VV,0,2,0
격인/NNG,0,2,0
산업협회/NNG,0,1,0
동향점검회의/NNG,0,1,0
파산보호신청/NNG,2,4,23
구제금융법안/NNG,1,3,3
조결/NNG,1,3,1
사불/NNG,1,3,1
장무/NNG,1,3,1
상양/NNG,1,3,1
출벌/NNG,0,1,1
이라크전쟁/NNG,0,3,2
원전사태/NNG,15,1,1
특정금전신탁/NNG,10,11,6
투신설정/NNG,1,5,2
杞/NNG,82,7,6
타인/NNG,1,6,3
영웅/NNG,1,3,1
지원군/NNG,1,3,1
오하아몽/NNG,1,3,1
吳下阿蒙/NNG,1,3,1
미워도/VA,1,37,3
건설/NNG;축소/NNG,0,1,0
국채/NNG;급등/NNG,0,1,0
사신/VV,0,1,0
잠재성장력/NNG,0,3,1
가권지수/NNG,0,1,0
상품선물/NNG,0,1,0
상품명/NNG,0,4,0
대두박/NNG,3,1,0
생우/NNG,6,1,1
육우/NNG,2,1,0
원당/NNG,1,1,1
수주일/NNG,0,2,0
통회/NNG,1,5,0
소비자/NNG;물가/NNG;상승률/NNG;마이너스/NNG,0,1,0
채권시장/NNG;약세/NNG;금리/NNG;상승/NNG,0,2,1
금리/NNG;상승/NNG;비용/NNG;증가/NNG,1,1,2
미/NNG;국채/NNG;수요/NNG;증가/NNG,0,1,0
디플레이션/NNG;위험/NNG;증가/NNG,0,1,1
위험자산/NNG;선호/NNG;약세/NNG,0,1,0
세계/NNG;성장률/NNG;하향/NNG,0,1,1
인하/NNG;소식/NNG;강세/NNG,0,1,0
예상/NNG;상회/NNG;약세/NNG,1,1,1
민간/NNG;대출/NNG;늘/VV,1,2,0
돈/NNG;시중/NNG;풀/VV,0,1,0
부진/NNG;마이너스/NNG,0,1,2
상승률/NNG;추세/NNG,0,1,1
기관채/NNG,8,5,13
조비/NNG,0,1,0
채워져/VV,0,2,1
하락/NNG;기업/NNG;실적/NNG;부진/NNG,0,1,0
경제/NNG;성장/NNG;둔화/NNG;우려/NNG,1,4,4
경제/NNG;불안/NNG;우려/NNG,1,2,2
위험/NNG;선호/NNG;위축/NNG,0,2,1
당수/NNG,1,2,0
동권/NNG,1,2,0
국채/NNG;금리/NNG;하락/NNG;주가/NNG;상승/NNG,0,1,0
조유/NNG,0,3,1
분트채/NNG,0,1,0
푼다는/VV,1,1,1
소비자/NNG;태도/NNG;지수/NNG;호조/NNG,0,2,0
가계/NNG;소득/NNG;증가/NNG;둔화/NNG,0,1,0
국채/NNG;금리/NNG;상승/NNG;압력/NNG,0,3,1
금리/NNG;급락/NNG;금리/NNG;하락/NNG,1,1,1
금융위기/NNG;수출/NNG;감소/NNG,0,1,0
불확실성/NNG;확대/NNG;강세/NNG,1,1,0
국채입찰/NNG;부진/NNG;약세/NNG,0,2,2
채권시장/NNG;금리/NNG;급락/NNG,0,2,1
글로벌/NNG;성장률/NNG;하향/NNG,0,1,1
불확실성/NNG;확대/NNG;약세/NNG,0,1,0
하회/NNG;안전자산/NNG;선호/NNG,0,2,0
수출/NNG;증가율/NNG;상승/NNG,0,1,2
장단기/NNG;금리/NNG;혼조/NNG,1,1,0
견조/NNG;수출/NNG;증가/NNG,0,1,0
교역/NNG;증가/NNG;둔화/NNG,0,1,0
기대/NNG;고조/NNG;강세/NNG,1,4,1
인하/NNG;기대/NNG;희석/NNG,1,1,0
지수/NNG;호조/NNG;강세/NNG,1,1,0
하락/NNG;가격/NNG;급락/NNG,0,1,0
지수/NNG;예상/NNG;하회/NNG,0,1,0
미/NNG;국채/NNG;상승/NNG,0,1,0
수출/NNG;증가/NNG;높/VA,0,1,0
수출/NNG;정체/NNG,2,2,2
하단/NNG;확대/NNG,0,1,0
대상국/NNG,2,8,3
비로소/MAG,6,3,2
위험/NNG;선호/NNG;개선/NNG,2,1,0
유로존/NNG;경기/NNG;둔화/NNG,1,3,4
경기순환/NNG;저점/NNG,0,1,1
기대/NNG;최저/NNG,0,1,0
물가/NNG;급락/NNG,1,1,1
엿본/VV,0,2,0
동요/NNG,2,1,4
경제/NNG;환경/NNG;악화/NNG,0,1,0
이익/NNG;추정/NNG;하향/NNG,0,1,0
이익/NNG;추정/NNG;상향/NNG,0,1,0
글로벌/NNG;불황/NNG,0,1,0
이익/NNG;하향/NNG,0,1,0
이익/NNG;상향/NNG,0,1,0
실적/NNG;하향/NNG,1,1,1
예상/NNG;상향/NNG,0,1,1
호실적/NNG,0,5,5
악실/NNG,0,2,0
항식/NNG,0,4,0
小/NNG,0,2,0
연속성/NNG,0,1,0
오차율/NNG,0,2,0
실재/NNG,2,1,0
도식/NNG,1,5,3
널/VV,0,1,0
내보/VV,0,1,0
쥐색/NNG,0,1,0
좇/VV,0,1,0
검정/NNG,0,4,0
업종시가총액/NNG,0,2,0
스크린/NNG,1,1,0
섹터시가총액/NNG,0,2,0
전자장비/NNG,0,3,0
복합기업/NNG,0,1,0
우려/NNG;성장률/NNG;전망/NNG;하향/NNG,0,1,0
소비/NNG;여력/NNG;제약/NNG,0,1,0
대외/NNG;경기/NNG;부진/NNG,1,2,1
전망/NNG;하향/NNG;매파/NNG,0,2,0
인하/NNG;기대/NNG;차단/NNG,0,1,0
완화/NNG;금리/NNG;인하/NNG,0,2,1
대내/NNG;금리/NNG;인하/NNG,1,1,0
장단기스프레드/NNG;되돌/VV,0,1,0
성장/NNG;긍정적/VAX,1,1,0
하향/NNG;긍정적/VAX,0,1,0
황급히/MAG,0,1,0
수요/NNG;부진/NNG;유가/NNG;하락/NNG,0,1,0
경기/NNG;하방/NNG;압력/NNG;크/VV,0,1,0
gdp/NNG;성장률/NNG;오르/VV,0,1,0
투자/NNG;회복/NNG;미흡/NNG,1,2,0
내외/NNG;불확실성/NNG,0,1,0
전망/NNG;매파/NNG,0,2,1
조/VA,0,1,0
부득불/MAG,7,3,9
조/VV,0,1,0
겉/NNG,3,2,7
기대조정/NNG,1,1,1
로지/NNG,0,2,0
체로/NNG,0,1,0
범/NNG,0,1,0
외국인/NNG;국채선물/NNG;매수/NNG;확대/NNG,0,1,0
하락/NNG;국고채/NNG;금리/NNG;하락/NNG,0,1,2
하락/NNG;실적/NNG;부진/NNG,0,1,1
금리/NNG;많이/MAG;낮/VA,0,1,1
불확실성/NNG;불안/NNG,1,1,3
유로존/NNG;이탈/NNG,0,3,2
최저/NNG;축소/NNG,1,3,0
원비/NNG,0,1,0
예상/NNG;상회/NNG;금리/NNG;상승/NNG,1,0,3
고용/NNG;지표/NNG;예상/NNG;상회/NNG,2,1,2
금융위기/NNG;fed/NNG;양적완화/NNG,1,0,2
지표/NNG;컨센서스/NNG;상회/NNG,0,0,2
하회/NNG;하락/NNG,2,1,1
실망/NNG;크/VV,0,0,1
안다면/VV,0,0,1
수고/NNG,1,0,7
유동성/NNG;경기/NNG;부양/NNG,0,0,1
경기/NNG;부양/NNG;긍정적/VAX,0,0,1
가계/NNG;소비/NNG;감소/NNG,0,0,2
자산/NNG;가격/NNG;떨어/VV,0,0,1
가계/NNG;소비/NNG;줄/VV,0,0,1
소비/NNG;모멘텀/NNG,2,2,2
소비자/NNG;불안/NNG,0,0,1
우려/NNG;불안정/NNG,0,0,1
가격/NNG;억제/NNG,0,0,1
빨리/MAG;성장/NNG,0,0,2
거의/MAG;성장/NNG,0,0,1
급속/NNG;성장/NNG,0,0,1
발/VA,0,0,10
예금액/NNG,1,3,1
둔/NNG,0,0,4
독신자/NNG,0,0,2
반부/NNG,0,0,1
고급주/NNG,0,0,1
용권/NNG,0,0,1
는데/VV,1,0,9
악/NNG,1,0,3
빨간불이/VA,0,0,1
졌/VV,0,0,1
식적/NNG,0,0,1
명성/NNG,0,2,1
보유고/NNG,2,0,9
자자/NNG,0,0,3
우루/NNG,0,0,1
복지부동/NNG,0,0,1
두로/MAG,0,0,1
날려/VV,0,1,2
도농/NNG,0,0,4
분규/NNG,0,0,1
계/VV,0,0,1
성기/NNG,0,0,1
고/XSV,0,0,15
권리증/NNG,0,0,1
집체/NNG,0,0,1
복시/NNG,0,0,1
비거주자/NNG,6,2,6
는/XSV,0,0,1
증권가/NNG,0,0,1
로부/NNG,0,0,1
그만/MAG,1,2,3
럭/NNG,1,0,2
이을/VV,0,0,3
중산/NNG,0,0,3
외직/NNG,0,0,7
워/NNG,12,3,11
구족/NNG,0,0,5
시안/NNG,1,0,1
시범도시/NNG,0,0,1
용제/NNG,0,0,2
보석/NNG,1,1,2
상되/VA,0,0,1
미용/NNG,0,0,1
의적/NNG,0,0,1
지원기업/NNG,0,0,5
동반자/NNG,0,0,2
수불/NNG,0,0,1
번게/NNG,0,0,1
걸음마/NNG,0,0,1
망인/NNG,0,0,1
독점시장/NNG,0,0,2
만이/NNG,0,0,1
보유수/NNG,0,0,1
체크카드/NNG,0,16,38
억장/NNG,0,0,1
푸/MAG,0,0,1
쉰/VV,0,0,1
알리/NNG,0,0,4
매자/NNG,0,0,1
대약진/NNG,0,0,1
속/VV,0,1,1
돌구/NNG,0,0,1
信用/NNG,0,0,3
告/NNG,0,0,7
인터페이스/NNG,0,0,2
초상/NNG,0,0,2
광파/NNG,0,0,1
대민/NNG,0,0,1
흥업/NNG,0,0,3
만장/NNG,0,0,2
넷/NNG,0,0,1
두면/NNG,0,0,1
비씨/NNG,0,0,4
가려울/VA,0,0,2
긁/VV,0,0,2
외진/NNG,0,0,1
세분/NNG,0,1,2
노하우/NNG,2,0,1
핵심역량/NNG,0,0,1
마/VA,0,0,1
의원실/NNG,0,0,1
넘/MAG,0,0,1
가려운/VA,0,0,1
정/MAG,0,0,2
마디/NNG,1,0,1
께/NNG,0,0,2
부랴부랴/MAG,0,0,1
구/VV,0,0,2
개인정보/NNG,0,0,3
청서/NNG,0,0,1
연체금액/NNG,0,0,1
초보/NNG,0,0,1
가모/NNG,0,0,1
위어바오/NNG,0,0,3
자액/NNG,0,0,1
요가/NNG,0,0,2
니마/NNG,0,0,1
요/NNG,0,0,1
자를/VV,0,0,2
수시공시/NNG,0,0,1
임진/NNG,184,48,64
넥타이/NNG,0,0,1
출근/NNG,0,0,1
신용등급/NNG;전망/NNG;부정적/VAX;안정/NNG,2,0,1
유동성/NNG;성장/NNG,0,1,1
가계/NNG;개선/NNG,0,0,2
소비/NNG;오르/VV,0,0,1
民官/NNG,0,0,1
찬양/NNG,0,0,1
무대/NNG,0,0,2
만루/NNG,1,0,1
컬러/NNG,0,0,1
으/NNG,1,0,4
목인/NNG,0,0,1
디젤유/NNG,0,0,1
고자/NNG,0,0,1
바꿈/VV,0,0,1
무선인터넷/NNG,0,0,1
인당/NNG,1,0,1
이용금액/NNG,0,0,1
못다/MAG,0,0,1
렴/NNG,0,0,1
의성/NNG,0,0,1
접속/NNG,0,1,1
뱅/MAG,0,0,3
스냅/NNG,0,0,5
플립카트/NNG,0,0,2
의소/NNG,0,0,1
방문자/NNG,1,0,1
승차/NNG,0,0,2
장신구/NNG,0,0,3
이용비중/NNG,0,0,1
신사/NNG,0,0,1
증가수/NNG,1,0,2
구출/NNG,2,0,1
외곽/NNG,0,1,2
거래액/NNG,0,0,4
라가/NNG,0,0,1
빗장/NNG,0,0,1
유기/NNG,0,1,2
자안/NNG,0,0,1
시험마케팅/NNG,0,0,1
반색/NNG,0,0,1
정부개발원조/NNG,0,0,1
박근/NNG,0,1,1
국빈/NNG,0,0,2
가졌으며/VV,1,0,1
작/NNG,0,0,1
송/NNG,1,0,1
생/NNG,0,1,1
고/VV,0,0,1
야만/NNG,0,0,1
인도인/NNG,1,0,1
사로잡/VV,0,0,1
꽃피웠/VV,0,0,1
뿜/VV,0,0,1
올라타/VV,0,0,2
우려/NNG;안전자산/NNG;선호/NNG;강화/NNG,3,2,0
지표/NNG;부진/NNG;안전자산/NNG;선호/NNG,1,0,0
현선물/NNG;매수/NNG;금리/NNG;하락/NNG,1,0,0
임금/NNG;상승/NNG;물가/NNG;상승/NNG,1,0,2
금리/NNG;하락/NNG;금리/NNG;상승/NNG,3,1,0
미/NNG;국채/NNG;금리/NNG;급락/NNG,2,1,1
고용시장/NNG;임금/NNG;상승/NNG,1,0,0
대외/NNG;경기/NNG;불확실성/NNG,3,2,8
서비스업/NNG;지표/NNG;부진/NNG,1,1,0
저물가/NNG;금리/NNG;인상/NNG,1,0,0
금리/NNG;장기물/NNG;상승/NNG,1,0,0
지표/NNG;호조/NNG;일시적/VAX,1,0,0
완만/NNG;속도/NNG;인상/NNG,1,0,0
민간/NNG;고용/NNG;호조/NNG,1,0,0
국채/NNG;입찰/NNG;부진/NNG,4,2,0
금리/NNG;급락/NNG;강세/NNG,1,1,2
우려/NNG;상존/NNG;약세/NNG,1,0,0
실업자/NNG;감소/NNG,2,1,0
지표/NNG;실망/NNG,2,1,0
부진/NNG;약세/NNG,2,1,3
위험/NNG;급락/NNG,1,0,0
단념/NNG,2,2,1
들어서야/VV,3,0,3
잔업/NNG,2,0,2
미/NNG;경제/NNG;지표/NNG;개선/NNG,7,3,3
안전자산/NNG;위험자산/NNG;선호/NNG,1,0,0
대외/NNG;불확실성/NNG;높/VA,2,1,1
부양/NNG;기대/NNG;높/VV,1,0,0
우려/NNG;불확실성/NNG,1,0,1
지수/NNG;부담/NNG,1,0,0
안속/NNG,1,0,0
미역/NNG,1,0,0
대외/NNG;충격/NNG;선제/NNG;시장/NNG;안정/NNG,1,0,0
유가/NNG;하락/NNG;디플레이션/NNG;우려/NNG,1,1,0
급락/NNG;글로벌/NNG;안전자산/NNG;선호/NNG,1,0,0
유가/NNG;원자재/NNG;가격/NNG;안정/NNG,1,0,1
구조개혁/NNG;경제/NNG;활성화/NNG,1,0,1
하락/NNG;대외/NNG;불확실성/NNG,1,0,3
불안/NNG;대외/NNG;불확실성/NNG,1,1,0
유가/NNG;하락/NNG;긍정적/VAX,1,0,0
산유국/NNG;경제/NNG;불안/NNG,1,0,0
경기/NNG;판단/NNG;악화/NNG,1,0,0
경제/NNG;체질/NNG;개선/NNG,7,2,3
곡물/NNG;가격/NNG;하락/NNG,1,0,1
기대/NNG;점차/MAG;약화/NNG,1,0,3
인하/NNG;가능성/NNG;낮/VV,1,0,1
통화정책/NNG;압박/NNG,1,0,0
구조개혁/NNG;차질/NNG,1,0,0
우려/NNG;긍정적/VAX,2,0,1
내수/NNG;긍정적/VAX,1,0,1
긍정적/VAX;조짐/NNG,1,0,1
기대/NNG;증폭/NNG,1,0,1
공급/NNG;하락/NNG,1,0,0
시무식/NNG,1,0,1
먹여/VV,1,0,2
적폐/NNG,1,0,1
완수/NNG,3,2,1
나아져/VV,1,0,1
보약/NNG,1,0,1
바쁠/VA,1,0,0
특강/NNG,1,0,1
예선/NNG,1,0,0
유가/NNG;하락/NNG;물가/NNG;하락/NNG;압력/NNG,0,1,0
유가/NNG;상승/NNG;경기/NNG;회복/NNG,0,1,0
미/NNG;국채/NNG;수익률/NNG;상승/NNG,0,1,2
미/NNG;국채/NNG;금리/NNG;상승/NNG,7,4,6
글로벌/NNG;금융/NNG;위험/NNG,0,1,0
환경/NNG;경기/NNG;회복/NNG,0,1,0
국채/NNG;수익률/NNG;내리/VV,0,1,0
디플레이션갭/NNG;해소/NNG,0,1,0
금융위기/NNG;하향/NNG,1,1,2
회복국면/NNG;상승/NNG,0,1,0
금리/NNG;위협/NNG,0,2,0
자신/NNG;높/VV,1,1,0
함정/NNG,8,3,3
향추/NNG,0,1,0
세선/NNG,0,1,0
지구촌/NNG,0,1,0
희귀/NNG,0,1,0
기추/NNG,0,1,0
가추/NNG,0,2,0
공급/NNG;요인/NNG;물가/NNG;상승/NNG;압력/NNG,0,1,0
하방/NNG;위험/NNG;확대/NNG;금리/NNG;인하/NNG,0,1,0
인상/NNG;소비자/NNG;물가/NNG;상승/NNG,0,1,0
경기/NNG;회복/NNG;모멘텀/NNG;미약/NNG,0,1,0
국제/NNG;유가/NNG;완만/NNG;상승/NNG,0,1,0
소득/NNG;증가/NNG;소비/NNG;증가/NNG,0,1,0
세계/NNG;경제/NNG;불확실성/NNG;높/VA,0,1,0
회복/NNG;모멘텀/NNG;강하/VA;않/VX,0,1,0
농축수산물/NNG;가격/NNG;상승/NNG,1,2,4
경제/NNG;회복/NNG;모멘텀/NNG,1,2,2
물가/NNG;저점/NNG;상승/NNG,1,1,0
물가/NNG;금리/NNG;상승/NNG,0,2,1
물가/NNG;하방/NNG;위험/NNG,0,2,0
지수/NNG;상승률/NNG;높/VA,0,1,0
경제/NNG;회복/NNG;더디/VA,2,2,1
높/VA;물가/NNG;오르/VV,0,1,0
상승률/NNG;플러스/NNG,0,1,0
급락/NNG;성장/NNG,0,1,0
통안채/NNG;넘/VV,0,1,1
crs/NNG;낮/VA,0,1,0
인하/NNG;낮/VA,0,1,0
출판물/NNG,0,1,0
복모/NNG,0,1,1
다각/NNG,2,1,0
하향/NNG;등급/NNG;전망/NNG;부정적/VAX,0,1,0
회사채/NNG;가격/NNG;급락/NNG,0,1,0
순손실/NNG;적자전환/NNG,1,1,0
전망/NNG;좋/VA;않/VX,2,1,0
절반/NNG;부담/NNG,0,1,0
을미/NNG,0,1,0
미년/NNG,0,1,0
청청/MAG,0,2,0
양양/NNG,0,2,0
靑靑/NNG,0,2,0
羊/NNG,0,4,0
淸算/NNG,0,4,0
금융상황점검회의/NNG,0,1,0
하자보수/NNG,0,1,0
모공/NNG,0,2,0
인수주체/NNG,0,7,0
경인/NNG,0,1,1
운하/NNG,0,1,0
담합/NNG,7,5,21
진발/NNG,0,2,0
각서/NNG,0,1,2
보냄/VV,0,1,2
제값/NNG,0,1,0
가이아/NNG,0,1,0
삼탄/NNG,0,3,0
눈독/NNG,1,1,0
최우선변제권/NNG,0,1,0
주송/NNG,0,1,0
전로/NNG,0,2,0
비송/NNG,0,1,0
대강/NNG,9,8,8
fed/NNG;금리/NNG;인상/NNG;서둘/VV;않/VX,0,0,1
불확실성/NNG;증가/NNG;안전자산/NNG;선호/NNG,0,0,1
불확실성/NNG;금리/NNG;하락/NNG;압력/NNG,0,0,2
국채선물/NNG;매도/NNG;금리/NNG;상승/NNG,2,0,3
안전자산/NNG;선호/NNG;약화/NNG;약세/NNG,1,1,1
지표/NNG;시장/NNG;금리/NNG;상승/NNG,0,0,1
지표/NNG;호조/NNG;유가/NNG;하락/NNG,1,0,1
금융시장/NNG;불확실성/NNG;증가/NNG,0,0,1
금리/NNG;상승/NNG;우호적/VAX,0,0,2
ecb/NNG;물가/NNG;안정/NNG,2,1,1
위험/NNG;유가/NNG;하락/NNG,0,0,1
만약/MAG;금리/NNG;인하/NNG,0,0,1
지표/NNG;호조/NNG;매파/NNG,0,0,2
전망/NNG;부각/NNG;약세/NNG,0,0,1
금리/NNG;가능성/NNG;높/VV,0,0,1
예상/NNG;저성장/NNG,0,0,1
우려/NNG;비둘기/NNG,0,0,1
우세/NNG;강세/NNG,1,1,1
적법/NNG,0,0,1
돌림성/NNG,1,0,1
fed/NNG;경제/NNG;지표/NNG;개선/NNG,0,0,2
세가/NNG,0,0,1
소비자/NNG;물가/NNG;국제/NNG;유가/NNG;하락/NNG,0,0,1
국채선물/NNG;매수/NNG;채권시장/NNG;강세/NNG,0,0,1
ism/NNG;제조업/NNG;지수/NNG;부진/NNG,0,0,1
국채선물/NNG;매수/NNG;힘입/VV;하락/NNG,0,0,1
통화/NNG;완화/NNG;기대/NNG;강화/NNG,0,0,1
채권/NNG;금리/NNG;낙폭/NNG;되돌/VV,1,0,1
하락/NNG;디플레이션/NNG;우려/NNG,0,0,1
생산/NNG;증가율/NNG;둔화/NNG,0,1,2
윈도드레싱/NNG,0,2,2
금융시장/NNG;불확실성/NNG;안전자산/NNG;선호/NNG,0,0,1
고용/NNG;지표/NNG;금리/NNG;상승/NNG,1,0,1
국채선물/NNG;역대/NNG;최대/NNG,0,0,1
안전자산/NNG;선호/NNG;지지/NNG,0,0,2
전망/NNG;경기/NNG;부진/NNG,0,0,2
부진/NNG;유가/NNG;하락/NNG,0,1,1
기대/NNG;약화/NNG;약세/NNG,0,0,1
시중/NNG;금리/NNG;안정/NNG,1,0,3
지표/NNG;호조/NNG;긴축/NNG,0,0,1
금리/NNG;상승/NNG;높/VV,0,0,1
하락/NNG;면하/VV;못하/VX,0,1,1
강하/VA;상승/NNG;어렵/VA,0,0,1
우려/NNG;저성장/NNG,1,0,1
정책/NNG;강하/VA,0,1,1
일간지/NNG,0,0,2
모둔/VV,0,0,1
마쳤으며/VV,3,0,4
수출/NNG;수입/NNG;무역/NNG;흑자/NNG,0,0,1
가격/NNG;경쟁력/NNG;향상/NNG,0,0,1
선진국/NNG;경기/NNG;침체/NNG,0,0,3
직접/MAG;투자/NNG;증가/NNG,0,0,1
세계/NNG;경제/NNG;불황/NNG,0,0,1
안정/NNG;경제/NNG;성장/NNG,1,1,2
경제/NNG;안정/NNG;성장/NNG,3,1,6
경제/NNG;고도성장/NNG,0,1,2
岐路/NNG,0,0,2
직거래/NNG,0,0,4
인방/NNG,0,0,3
불린/VV,1,0,1
라이벌/NNG,0,0,2
편의제공/NNG,0,0,1
공인/NNG,0,0,1
한류/NNG,0,0,3
체결국/NNG,5,0,1
제친/VV,0,0,1
디지털가전/NNG,0,0,1
기본협정/NNG,0,0,1
투자보장협정/NNG,0,0,1
국제분업/NNG,0,0,1
기상도/NNG,0,1,1
농수산/NNG,0,0,1
냉동/NNG,0,0,2
남음/NNG,1,0,5
초콜릿/NNG,4,1,1
참깨/NNG,0,0,1
춘장/NNG,0,0,1
